ID,SAVETIME,USERIP,IP_INBPS,IP_OUTBPS,TCP_INBPS,TCP_OUTBPS,UDP_INBPS,UDP_OUTBPS,TCP_FLOWS,TCP_PEERS,PKTS_PER_TCPFLOW,AVGLEN_IN_TCPFLOW,AVGLEN_OUT_TCPFLOW,UDP_FLOWS,UDP_PEERS,PKTS_PER_UDPFLOW,AVGLEN_IN_UDPFLOW,AVGLEN_OUT_UDPFLOW,ipsec_flows,ipsec_hosts,PKTS_PER_IPSECFLOW,AVGLEN_IN_IPSECFLOW,AVGLEN_OUT_IPSECFLOW,ipsec_outbps,ipsec_inBPS,dns_querys,dns_answers,dns_errs,syn_outcount,syn_inacks,syn_incount,syn_outacks,ICMP_INPPS,ICMP_OUTPPS,OTHERIP_INPPS,OTHERIP_OUTPPS,TTLSERVER_MAX,TTLSERVER_MIN,TTLSERVER_AVG,TTLCLIENT_MAX,TTLCLIENT_MIN,TTLCLIENT_AVG,HTTP_GETS,HTTP_POSTS,HTTP_FAILS,MAIL_SENT,MAIL_RECV,MEDIA_FLOWS,FTP_DOWNLOADS,FTP_UPLOADS,SYN_FROM_PEERS,SYN_TO_PEERS,RST_FROM_PEERS,RST_TO_PEERS,TCP_FROM_PEERS,TCP_TO_PEERS,UDP_FROM_PEERS,UDP_TO_PEERS,OTHERIP_FROM_PEERS,OTHERIP_TO_PEERS,DNS_FROM_PEERS,DNS_TO_PEERS,SYN_TO_PORT_PEERS,label
1463,2015-2-18 10:41:00,10.40.182.1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1464,2015-2-18 10:41:00,149.171.126.18,1272,5984,1272,5984,0,0,4,1,39,129,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,2,0,1,3,2,2,2,0,0,2,2,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1465,2015-2-18 10:41:00,149.171.126.12,872,19160,672,19160,192,0,4,1,47,94,1072,4,1,1,366,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,2,0,1,3,2,2,4,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
1466,2015-2-18 10:48:00,149.171.126.19,9960,3152,9936,3152,24,0,21,1,25,245,102,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,0,2,0,0,3,2,2,0,4,0,2,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
1467,2015-2-18 10:48:00,149.171.126.12,480,1696,424,1696,48,0,4,1,22,73,289,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,2,0,1,3,2,2,4,0,0,0,2,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
1468,2015-2-18 10:48:00,175.45.176.3,17264,352704,17264,352648,0,48,66,1,52,147,1031,4,1,1,0,100,0,0,0,0,0,0,0,0,0,0,134,134,0,0,0,0,0,0,3,2,2,2,0,0,62,2,0,4,2,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,50,1
1469,2015-2-18 10:48:00,59.166.0.5,775192,96320,774072,95128,1120,1184,110,1,120,799,118,12,1,14,100,105,0,0,0,0,0,0,0,60,30,0,220,220,0,0,0,0,0,0,3,2,2,1,0,0,62,0,28,12,0,0,4,4,0,1,1,1,1,1,1,1,0,0,1,1,2,0
1470,2015-2-18 10:48:00,149.171.126.0,137496,2021392,135536,2019728,1960,1656,111,1,217,106,1037,28,1,9,116,98,0,0,0,0,0,0,0,0,0,0,0,0,226,226,0,0,0,0,1,0,0,3,2,2,56,0,22,14,0,0,2,2,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1471,2015-2-18 10:48:00,149.171.126.10,279960,4312,279960,4312,0,0,27,1,81,1186,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,2,0,0,3,2,2,46,0,0,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1472,2015-2-18 10:48:00,149.171.126.8,78408,471648,77272,470576,1136,1064,77,1,119,137,702,12,1,13,106,100,0,0,0,0,0,0,0,0,0,0,0,0,158,158,0,0,0,0,1,0,0,3,2,2,60,0,26,12,0,0,4,4,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1473,2015-2-18 10:48:00,59.166.0.9,392304,105000,391032,103520,1272,1472,88,1,109,577,169,20,1,9,99,115,0,0,0,0,0,0,0,56,28,0,174,174,0,0,0,0,0,0,3,2,2,1,0,0,58,0,28,20,0,0,4,4,0,1,1,1,1,1,1,1,0,0,1,1,1,0
1474,2015-2-18 10:42:00,59.166.0.6,247136,56488,246184,55368,944,1120,52,1,93,695,186,16,1,9,99,117,0,0,0,0,0,0,0,40,20,0,104,104,0,0,0,0,0,0,3,2,2,1,0,0,48,0,24,12,0,0,2,2,0,1,1,1,1,1,1,1,0,0,1,1,2,0
1475,2015-2-18 10:42:00,149.171.126.1,96832,1612312,95176,1610912,1656,1392,89,1,209,96,1072,24,1,8,117,98,0,0,0,0,0,0,0,0,0,0,0,0,178,178,0,0,0,0,1,0,0,3,2,2,40,0,16,6,0,0,2,2,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1476,2015-2-18 10:42:00,149.171.126.17,6680,29808,6680,29808,0,0,71,1,19,65,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,144,0,0,0,0,2,0,0,3,2,2,4,0,0,0,4,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1477,2015-2-18 10:42:00,149.171.126.9,69296,781256,67760,780088,1536,1160,75,1,136,117,989,28,1,6,128,97,0,0,0,0,0,0,0,0,0,0,0,0,148,148,0,0,0,0,1,0,0,3,2,2,42,0,18,8,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1478,2015-2-18 10:42:00,149.171.126.8,60848,231568,59760,230648,1088,920,91,1,86,115,433,16,1,8,117,98,0,0,0,0,0,0,0,0,0,0,0,0,182,182,0,0,0,0,1,0,0,3,2,2,40,0,20,4,0,0,10,10,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1479,2015-2-18 10:42:00,149.171.126.4,98496,1905224,96680,1903736,1808,1488,82,1,243,95,1151,28,1,8,119,97,0,0,0,0,0,0,0,0,0,0,0,0,166,166,0,0,0,0,1,0,0,3,2,2,48,0,20,6,0,0,8,8,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1480,2015-2-18 10:42:00,59.166.0.7,505512,84784,504288,83432,1216,1352,73,1,121,774,158,16,1,11,99,110,0,0,0,0,0,0,0,60,30,0,158,158,0,0,0,0,0,0,3,2,2,1,0,0,58,0,26,16,0,0,2,2,0,1,1,1,1,1,1,1,0,0,1,1,2,0
1481,2015-2-18 10:42:00,149.171.126.2,107960,629680,106872,628672,1088,1008,82,1,118,187,862,12,1,12,107,99,0,0,0,0,0,0,0,0,0,0,0,0,180,180,0,0,0,0,1,0,0,3,2,2,46,0,20,24,0,0,8,8,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1482,2015-2-18 10:42:00,10.40.85.10,0,264,0,0,0,264,0,0,0,0,0,0,1,22,0,90,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1483,2015-2-18 10:42:00,59.166.0.8,725112,86648,723456,84528,1656,2112,116,1,101,830,120,36,1,7,97,124,0,0,0,0,0,0,0,56,28,0,232,232,0,0,0,0,0,0,3,2,2,1,0,0,54,0,24,8,0,0,12,12,0,1,1,1,1,1,1,1,0,0,1,1,3,0
1484,2015-2-18 10:42:00,59.166.0.5,269336,66408,268256,65016,1080,1384,97,1,81,506,125,24,1,7,96,124,0,0,0,0,0,0,0,36,18,0,196,196,0,0,0,0,0,0,3,2,2,1,0,0,24,0,12,6,0,0,12,12,0,1,1,1,1,1,1,1,0,0,1,1,2,0
1485,2015-2-18 10:43:00,59.166.0.3,358680,54552,357304,52752,1376,1792,75,1,91,728,124,32,1,6,97,127,0,0,0,0,0,0,0,42,21,0,154,154,0,0,0,0,0,0,3,2,2,1,0,0,54,0,26,6,0,0,2,2,0,1,1,1,1,1,1,1,0,0,1,1,2,0
1486,2015-2-18 10:43:00,149.171.126.5,82184,519360,80832,518224,1352,1128,84,1,112,141,755,20,1,8,118,98,0,0,0,0,0,0,0,0,0,0,0,0,168,168,0,0,0,0,1,0,0,3,2,2,44,0,20,12,0,0,10,10,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1487,2015-2-18 10:43:00,149.171.126.4,72120,389272,70096,387720,2016,1544,86,1,92,141,685,36,1,6,126,96,0,0,0,0,0,0,0,0,0,0,0,0,170,170,0,0,0,0,1,0,0,3,2,2,46,0,22,10,0,0,4,4,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1488,2015-2-18 10:43:00,59.166.0.2,555992,79160,555096,78088,888,1064,87,1,125,699,117,16,1,8,98,117,0,0,0,0,0,0,0,36,18,0,172,172,0,0,0,0,0,0,3,2,2,1,0,0,26,0,12,8,0,0,8,8,0,1,1,1,1,1,1,1,0,0,1,1,1,0
1489,2015-2-18 10:43:00,149.171.126.1,98152,675488,96712,674352,1432,1136,97,1,121,138,768,24,1,7,122,97,0,0,0,0,0,0,0,0,0,0,0,0,196,196,0,0,0,0,1,0,0,3,2,2,54,0,24,14,0,0,6,6,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1490,2015-2-18 10:43:00,175.45.176.3,26200,57528,26200,57472,0,48,69,1,25,278,416,4,1,1,0,100,0,0,0,0,0,0,0,0,0,0,136,136,0,0,0,0,0,0,3,2,2,2,0,0,26,2,0,6,2,0,2,0,0,1,1,1,1,1,0,1,0,0,0,0,26,1
1491,2015-2-18 10:43:00,149.171.126.17,11104,5272,11104,5272,0,0,71,1,18,109,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,142,0,0,0,0,1,0,0,3,2,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1492,2015-2-18 10:43:00,149.171.126.14,17104,22072,17104,22072,0,0,47,1,21,237,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,92,0,0,0,0,2,0,0,3,2,2,6,0,0,0,2,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1493,2015-2-18 10:43:00,175.45.176.2,10152,23272,10152,23240,0,24,71,1,19,133,220,2,1,1,0,100,0,0,0,0,0,0,0,0,0,0,140,140,0,0,0,0,0,0,3,2,2,2,0,0,12,0,0,2,2,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,48,1
1494,2015-2-18 10:43:00,149.171.126.8,73432,381952,71440,380440,1984,1504,83,1,92,148,701,36,1,6,128,97,0,0,0,0,0,0,0,0,0,0,0,0,164,164,0,0,0,0,1,0,0,3,2,2,32,0,14,12,0,0,4,4,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1495,2015-2-18 10:43:00,59.166.0.4,424776,84896,423416,83192,1352,1696,92,1,103,633,139,28,1,7,97,122,0,0,0,0,0,0,0,48,24,0,186,186,0,0,0,0,0,0,3,2,2,1,0,0,50,0,24,12,0,0,6,6,0,1,1,1,1,1,1,1,0,0,1,1,1,0
1496,2015-2-18 10:42:00,10.40.85.1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1497,2015-2-18 10:42:00,10.40.182.1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1498,2015-2-18 10:42:00,175.45.176.0,306720,4736,306720,4432,0,304,10,1,218,1286,84,12,1,1,0,190,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,3,2,2,2,0,1,8,0,0,2,4,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,6,1
1499,2015-2-18 10:43:00,149.171.126.11,45776,4448,45776,4448,0,0,16,1,36,862,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,2,0,1,3,2,2,2,0,0,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1500,2015-2-18 10:47:00,149.171.126.4,76072,236200,74632,234872,1432,1320,97,1,84,138,420,16,1,12,107,99,0,0,0,0,0,0,0,0,0,0,0,0,192,192,0,0,0,0,1,0,0,3,2,2,56,0,26,8,0,0,14,14,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1501,2015-2-18 10:47:00,149.171.126.0,47984,379480,46544,378336,1440,1144,77,1,103,93,663,24,1,7,123,97,0,0,0,0,0,0,0,0,0,0,0,0,154,154,0,0,0,0,1,0,0,3,2,2,26,0,12,0,0,0,6,6,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1502,2015-2-18 10:47:00,175.45.176.2,544176,19896,544152,19816,16,72,53,1,84,1215,132,4,1,1,72,139,0,0,0,0,0,0,0,0,0,0,106,104,0,0,0,0,0,0,4,2,2,2,0,1,10,4,0,2,2,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,29,1
1503,2015-2-18 10:47:00,149.171.126.17,44240,477976,44240,477976,0,0,44,1,90,319,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,2,0,0,3,2,2,8,0,2,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1504,2015-2-18 10:47:00,149.171.126.13,15952,4360,15736,4360,168,0,20,1,29,364,126,2,1,1,644,0,0,0,0,0,0,0,0,0,0,0,0,0,36,38,0,0,0,0,2,0,0,3,2,2,2,0,0,4,0,0,2,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0
1505,2015-2-18 10:47:00,175.45.176.1,17216,35776,17216,35728,0,48,64,1,27,163,279,4,1,1,0,100,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,0,0,0,3,2,2,2,0,0,12,4,0,6,0,0,4,0,0,1,1,1,1,1,0,1,0,0,0,0,19,1
1506,2015-2-18 10:47:00,59.166.0.3,411784,107872,410528,106496,1248,1376,102,1,105,549,154,16,1,11,100,109,0,0,0,0,0,0,0,62,31,0,202,202,0,0,0,0,0,0,3,2,2,1,0,0,64,0,32,20,0,0,2,2,0,1,1,1,1,1,1,1,0,0,1,1,4,0
1507,2015-2-18 10:43:00,149.171.126.9,85720,716008,84216,714784,1504,1216,86,1,131,127,845,24,1,7,120,97,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,1,0,0,3,2,2,42,0,18,12,0,0,2,2,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1508,2015-2-18 10:43:00,175.45.176.1,70384,8048,70384,7920,0,120,29,1,35,862,146,10,1,1,0,92,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,3,2,2,2,0,0,12,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,13,1
1509,2015-2-18 10:43:00,149.171.126.12,32896,1608,32864,1608,24,0,5,1,66,1010,140,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,2,0,1,3,2,2,10,2,0,2,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
1510,2015-2-18 10:43:00,149.171.126.0,96016,1541176,94304,1539808,1704,1368,102,1,181,95,1037,28,1,7,121,96,0,0,0,0,0,0,0,0,0,0,0,0,204,204,0,0,0,0,1,0,0,3,2,2,22,0,10,4,0,0,14,14,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1511,2015-2-18 10:43:00,59.166.0.8,145864,72256,144816,71056,1040,1192,80,1,78,343,171,16,1,10,98,112,0,0,0,0,0,0,0,48,24,0,160,160,0,0,0,0,0,0,3,2,2,1,0,0,24,0,12,12,0,0,14,14,0,1,1,1,1,1,1,1,0,0,1,1,2,0
1512,2015-2-18 10:43:00,149.171.126.13,71376,944,71296,944,80,0,4,1,136,1209,68,6,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,2,0,0,3,2,2,4,0,0,2,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
1513,2015-2-18 10:43:00,59.166.0.1,353824,68288,352544,66728,1272,1552,86,1,92,623,134,24,1,8,97,119,0,0,0,0,0,0,0,50,25,0,172,172,0,0,0,0,0,0,3,2,2,1,0,0,50,0,24,8,0,0,8,8,0,1,1,1,1,1,1,1,0,0,1,1,2,0
1514,2015-2-18 10:43:00,149.171.126.16,10416,66384,10416,66384,0,0,15,1,53,273,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,2,0,1,3,2,2,8,0,0,6,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1515,2015-2-18 10:43:00,149.171.126.3,72048,346504,70544,345280,1504,1224,77,1,101,145,620,24,1,7,120,97,0,0,0,0,0,0,0,0,0,0,0,0,160,160,0,0,0,0,1,0,0,3,2,2,66,0,32,10,0,0,4,4,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1516,2015-2-18 10:43:00,149.171.126.10,912,1456,888,1456,24,0,5,1,25,98,182,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,2,0,1,3,2,2,12,0,0,0,0,0,2,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
1517,2015-2-18 10:43:00,149.171.126.19,1024,5304,1008,5304,16,0,5,1,26,122,553,2,1,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,2,0,1,3,2,2,6,0,0,0,2,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
1518,2015-2-18 10:44:00,149.171.126.7,71080,399472,69776,398304,1296,1160,77,1,102,142,714,16,1,11,111,99,0,0,0,0,0,0,0,0,0,0,0,0,154,154,0,0,0,0,1,0,0,3,2,2,26,0,12,12,0,0,4,4,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1519,2015-2-18 10:44:00,149.171.126.6,92776,558560,91240,557400,1528,1152,117,1,98,129,669,28,1,6,127,96,0,0,0,0,0,0,0,0,0,0,0,0,232,232,0,0,0,0,1,0,0,3,2,2,42,0,18,10,0,0,14,14,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1520,2015-2-18 10:44:00,149.171.126.18,1160,10776,1136,10776,24,0,8,1,30,80,594,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2,0,1,3,2,2,8,0,0,0,4,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
1521,2015-2-18 10:44:00,175.45.176.2,81920,15896,81920,15712,0,176,40,1,33,789,216,2,1,1,0,677,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,0,0,3,2,2,2,0,0,8,2,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,21,1
1522,2015-2-18 10:44:00,149.171.126.14,7112,1240,7024,1240,88,0,14,1,21,302,75,4,1,1,176,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,2,0,0,3,2,2,4,0,0,2,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
1523,2015-2-18 10:44:00,59.166.0.8,216240,60264,215632,59592,600,664,69,1,85,546,153,8,1,11,99,109,0,0,0,0,0,0,0,30,15,0,140,140,0,0,0,0,0,0,3,2,2,1,0,0,16,0,8,12,0,0,6,6,0,1,1,1,1,1,1,1,0,0,1,1,1,0
1524,2015-2-18 10:44:00,59.166.0.0,1559952,99688,1558576,98056,1368,1632,77,1,223,1100,111,24,1,8,98,117,0,0,0,0,0,0,0,56,28,0,154,154,0,0,0,0,0,0,3,2,2,1,0,0,62,0,28,12,0,0,2,2,0,1,1,1,1,1,1,1,0,0,1,1,2,0
1525,2015-2-18 10:44:00,149.171.126.0,95672,234672,94104,233384,1560,1288,91,1,100,157,377,24,1,8,119,98,0,0,0,0,0,0,0,0,0,0,0,0,182,182,0,0,0,0,1,0,0,3,2,2,48,0,24,16,0,0,6,6,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1526,2015-2-18 10:44:00,10.40.85.10,0,144,0,0,0,144,0,0,0,0,0,0,1,12,0,91,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1527,2015-2-18 10:44:00,149.171.126.8,94472,236096,93728,235408,736,688,94,1,86,174,428,8,1,13,107,99,0,0,0,0,0,0,0,0,0,0,0,0,188,188,0,0,0,0,1,0,0,3,2,2,44,0,22,18,0,0,12,12,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1528,2015-2-18 10:44:00,59.166.0.1,527832,104872,526080,102752,1752,2112,107,1,104,648,149,32,1,8,98,118,0,0,0,0,0,0,0,70,35,0,214,214,0,0,0,0,0,0,3,2,2,1,0,0,56,0,26,16,0,0,12,12,0,1,1,1,1,1,1,1,0,0,1,1,2,0
1529,2015-2-18 10:45:00,149.171.126.12,6000,768,6000,768,0,0,3,1,42,577,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,2,0,1,3,2,2,6,0,0,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1530,2015-2-18 10:45:00,149.171.126.19,1400,4952,1400,4952,0,0,9,1,23,99,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,2,0,0,3,2,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1531,2015-2-18 10:46:00,59.166.0.0,607016,66928,606016,65696,992,1232,97,1,107,795,105,20,1,7,98,122,0,0,0,0,0,0,0,36,18,0,188,188,0,0,0,0,0,0,3,2,2,1,0,0,44,0,20,4,0,0,8,8,0,1,1,1,1,1,1,1,0,0,1,1,2,0
1532,2015-2-18 10:46:00,149.171.126.5,53456,405896,51592,404448,1856,1448,70,1,99,125,779,32,1,7,124,97,0,0,0,0,0,0,0,0,0,0,0,0,138,138,0,0,0,0,1,0,0,3,2,2,36,0,16,6,0,0,2,2,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1533,2015-2-18 10:46:00,149.171.126.2,83792,879968,82584,878912,1208,1056,104,1,120,117,912,16,1,10,113,99,0,0,0,0,0,0,0,0,0,0,0,0,206,206,0,0,0,0,1,0,0,3,2,2,22,0,8,10,0,0,4,4,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1534,2015-2-18 10:46:00,59.166.0.6,722672,69568,721408,68096,1264,1464,92,1,115,878,113,20,1,9,99,114,0,0,0,0,0,0,0,56,28,0,182,182,0,0,0,0,0,0,3,2,2,1,0,0,72,0,32,6,0,0,6,6,0,1,1,1,1,1,1,1,0,0,1,1,2,0
1535,2015-2-18 10:46:00,149.171.126.7,71784,439952,69568,438184,2208,1768,93,1,104,118,619,36,1,7,121,97,0,0,0,0,0,0,0,0,0,0,0,0,182,182,0,0,0,0,1,0,0,3,2,2,30,0,14,4,0,0,14,14,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1536,2015-2-18 10:46:00,59.166.0.4,914232,96328,912368,93952,1864,2368,116,1,127,814,109,40,1,7,97,123,0,0,0,0,0,0,0,64,32,0,234,234,0,0,0,0,0,0,3,2,2,1,0,0,58,0,24,6,0,0,10,10,0,1,1,1,1,1,1,1,0,0,1,1,3,0
1537,2015-2-18 10:46:00,59.166.0.7,553984,68664,552856,67232,1120,1424,90,1,111,749,111,24,1,7,98,124,0,0,0,0,0,0,0,38,19,0,182,182,0,0,0,0,0,0,3,2,2,1,0,0,52,0,24,4,0,0,8,8,0,1,1,1,1,1,1,1,0,0,1,1,1,0
1538,2015-2-18 10:46:00,149.171.126.9,85544,344848,83584,343280,1952,1560,113,1,87,133,498,32,1,7,122,97,0,0,0,0,0,0,0,0,0,0,0,0,230,230,0,0,0,0,1,0,0,3,2,2,58,0,28,8,0,0,14,14,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1539,2015-2-18 10:46:00,149.171.126.8,70776,552728,70040,551952,728,776,94,1,104,118,763,4,1,29,95,100,0,0,0,0,0,0,0,0,0,0,0,0,188,188,0,0,0,0,1,0,0,3,2,2,58,0,26,6,0,0,14,14,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1540,2015-2-18 10:44:00,149.171.126.2,77088,659888,76096,658896,984,984,93,1,112,124,841,8,1,18,100,99,0,0,0,0,0,0,0,0,0,0,0,0,180,180,0,0,0,0,1,0,0,3,2,2,32,0,12,10,0,0,12,12,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1541,2015-2-18 10:44:00,175.45.176.0,48328,872808,48328,872616,0,184,16,1,379,326,1317,2,1,1,0,715,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,3,2,2,2,0,1,22,2,0,2,2,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,6,1
1542,2015-2-18 10:44:00,149.171.126.11,838024,6824,837840,6824,184,0,7,1,783,1344,63,2,1,1,715,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,2,0,1,3,2,2,2,2,0,6,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
1543,2015-2-18 10:44:00,149.171.126.15,488,11320,464,11320,24,0,2,1,54,102,1147,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,2,0,1,3,2,2,4,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
1544,2015-2-18 10:46:00,59.166.0.3,361472,79440,360424,78160,1048,1280,76,1,106,630,154,20,1,8,98,120,0,0,0,0,0,0,0,40,20,0,154,154,0,0,0,0,0,0,3,2,2,1,0,0,32,0,14,14,0,0,4,4,0,1,1,1,1,1,1,1,0,0,1,1,3,0
1545,2015-2-18 10:46:00,149.171.126.3,48432,229856,47024,228760,1400,1088,82,1,72,121,559,24,1,7,125,97,0,0,0,0,0,0,0,0,0,0,0,0,164,164,0,0,0,0,1,0,0,3,2,2,58,0,28,4,0,0,6,6,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1546,2015-2-18 10:46:00,149.171.126.1,86664,645960,85288,644800,1376,1152,105,1,113,117,744,20,1,8,117,98,0,0,0,0,0,0,0,0,0,0,0,0,210,210,0,0,0,0,1,0,0,3,2,2,58,0,26,10,0,0,2,2,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1547,2015-2-18 10:46:00,175.45.176.1,123264,29472,123120,28968,136,504,56,1,38,749,241,4,1,4,177,378,0,0,0,0,0,0,0,6,0,0,110,108,0,0,0,0,0,0,4,2,2,2,0,0,14,0,2,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,11,1
1548,2015-2-18 10:46:00,149.171.126.12,1144,4600,1120,4600,24,0,8,1,20,110,410,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,2,0,1,3,2,2,10,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
